,cost,address,opst,floor,space,city,gu,dong,평수
271,80000,서울시 강서구 가양동,미씨엘로 1동,중,26.52,서울시,강서구,가양동,8.0
272,70000,서울시 강서구 가양동,보타닉스타뷰 1동,저,49.94,서울시,강서구,가양동,15.1
273,80000,서울시 강서구 가양동,보타닉스타뷰 1동,저,40.56,서울시,강서구,가양동,12.3
274,70000,서울시 강서구 가양동,보타닉스타뷰 1동,저,49.94,서울시,강서구,가양동,15.1
275,55000,서울시 강서구 가양동,보타닉스타뷰 1동,저,49.94,서울시,강서구,가양동,15.1
276,80000,서울시 강서구 가양동,보타닉스타뷰 1동,저,36.83,서울시,강서구,가양동,11.1
277,70000,서울시 강서구 가양동,보타닉스타뷰 1동,저,49.94,서울시,강서구,가양동,15.1
278,70000,서울시 강서구 가양동,보타닉스타뷰 1동,저,49.94,서울시,강서구,가양동,15.1
279,55000,서울시 강서구 가양동,보타닉스타뷰 1동,저,49.94,서울시,강서구,가양동,15.1
280,170000,서울시 강서구 가양동,이스타빌1차 1동,중,27.0,서울시,강서구,가양동,8.2
281,110000,서울시 강서구 가양동,이스타빌1차 1동,저,27.0,서울시,강서구,가양동,8.2
282,70000,서울시 강서구 가양동,이스타빌1차 1동,중,27.0,서울시,강서구,가양동,8.2
283,120000,서울시 강서구 가양동,이스타빌1차 1동,고,32.4,서울시,강서구,가양동,9.8
284,130000,서울시 강서구 가양동,이스타빌2차 1동,중,30.6,서울시,강서구,가양동,9.3
285,150000,서울시 강서구 가양동,이스타빌2차 1동,고,32.8,서울시,강서구,가양동,9.9
286,170000,서울시 강서구 가양동,이스타빌2차 1동,고,32.8,서울시,강서구,가양동,9.9
287,170000,서울시 강서구 가양동,이스타빌2차 1동,저,34.0,서울시,강서구,가양동,10.3
288,170000,서울시 강서구 가양동,이스타빌2차 1동,중,34.0,서울시,강서구,가양동,10.3
289,150000,서울시 강서구 가양동,이스타빌2차 1동,중,34.0,서울시,강서구,가양동,10.3
290,60000,서울시 강서구 가양동,플래티노 1동,중,17.24,서울시,강서구,가양동,5.2
291,80000,서울시 강서구 가양동,플래티노 1동,중,17.24,서울시,강서구,가양동,5.2
292,100000,서울시 강서구 가양동,플래티노 1동,중,17.24,서울시,강서구,가양동,5.2
293,100000,서울시 강서구 가양동,플래티노 1동,중,17.24,서울시,강서구,가양동,5.2
294,70000,서울시 강서구 가양동,호성스카이 1동,중,26.79,서울시,강서구,가양동,8.1
295,60000,서울시 강서구 가양동,휴먼빌 1동,중,25.64,서울시,강서구,가양동,7.8
296,60000,서울시 강서구 가양동,휴먼빌 1동,중,25.64,서울시,강서구,가양동,7.8
297,106000,서울시 강서구 가양동,휴먼빌 1동,중,25.64,서울시,강서구,가양동,7.8
298,106000,서울시 강서구 가양동,휴먼빌 1동,중,25.64,서울시,강서구,가양동,7.8
299,106000,서울시 강서구 가양동,휴먼빌 1동,고,25.64,서울시,강서구,가양동,7.8
300,106000,서울시 강서구 가양동,휴먼빌 1동,고,25.64,서울시,강서구,가양동,7.8
301,170000,서울시 강서구 가양동,휴먼빌 1동,중,30.8,서울시,강서구,가양동,9.3
302,106000,서울시 강서구 가양동,휴먼빌 1동,중,25.64,서울시,강서구,가양동,7.8
303,106000,서울시 강서구 가양동,휴먼빌 1동,고,25.64,서울시,강서구,가양동,7.8
304,106000,서울시 강서구 가양동,휴먼빌 1동,고,25.64,서울시,강서구,가양동,7.8
305,150000,서울시 강서구 공항동,대룡드림타워II 1동,중,27.34,서울시,강서구,공항동,8.3
306,70000,서울시 강서구 공항동,세종에어포트원 A동,저,29.98,서울시,강서구,공항동,9.1
307,70000,서울시 강서구 공항동,세종에어포트원 A동,중,25.42,서울시,강서구,공항동,7.7
308,70000,서울시 강서구 공항동,세종에어포트원 A동,중,25.42,서울시,강서구,공항동,7.7
309,150000,서울시 강서구 공항동,신마곡에테르힐스 1동,저,28.81,서울시,강서구,공항동,8.7
310,150000,서울시 강서구 공항동,신마곡에테르힐스 1동,고,46.82,서울시,강서구,공항동,14.2
311,100000,서울시 강서구 공항동,신마곡에테르힐스 1동,저,28.81,서울시,강서구,공항동,8.7
312,120000,서울시 강서구 공항동,신마곡에테르힐스 1동,고,47.49,서울시,강서구,공항동,14.4
313,150000,서울시 강서구 공항동,신마곡에테르힐스 1동,저,28.81,서울시,강서구,공항동,8.7
314,120000,서울시 강서구 공항동,신마곡에테르힐스 1동,중,47.49,서울시,강서구,공항동,14.4
315,120000,서울시 강서구 공항동,신마곡에테르힐스 1동,고,47.49,서울시,강서구,공항동,14.4
316,120000,서울시 강서구 공항동,신마곡에테르힐스 1동,중,47.49,서울시,강서구,공항동,14.4
317,120000,서울시 강서구 공항동,신마곡에테르힐스 1동,고,47.49,서울시,강서구,공항동,14.4
318,120000,서울시 강서구 공항동,신마곡에테르힐스 1동,고,47.49,서울시,강서구,공항동,14.4
319,100000,서울시 강서구 공항동,신마곡에테르힐스 1동,저,28.81,서울시,강서구,공항동,8.7
320,90000,서울시 강서구 공항동,신마곡에테르힐스 1동,고,28.81,서울시,강서구,공항동,8.7
321,130000,서울시 강서구 공항동,이스카이 1동,중,24.99,서울시,강서구,공항동,7.6
322,120000,서울시 강서구 공항동,이스카이 1동,중,24.57,서울시,강서구,공항동,7.4
323,150000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
324,200000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
325,300000,서울시 강서구 내발산동,DH647 1동,저,58.18,서울시,강서구,내발산동,17.6
326,300000,서울시 강서구 내발산동,DH647 1동,저,58.18,서울시,강서구,내발산동,17.6
327,300000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
328,200000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
329,200000,서울시 강서구 내발산동,DH647 1동,저,58.18,서울시,강서구,내발산동,17.6
330,300000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
331,320000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
332,320000,서울시 강서구 내발산동,DH647 1동,저,58.18,서울시,강서구,내발산동,17.6
333,300000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
334,270000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
335,200000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
336,200000,서울시 강서구 내발산동,DH647 1동,중,58.18,서울시,강서구,내발산동,17.6
337,120000,서울시 강서구 내발산동,더자하 1동,중,27.73,서울시,강서구,내발산동,8.4
338,80000,서울시 강서구 내발산동,더자하 1동,중,27.73,서울시,강서구,내발산동,8.4
339,80000,서울시 강서구 내발산동,더자하 1동,중,27.73,서울시,강서구,내발산동,8.4
340,80000,서울시 강서구 내발산동,더자하 1동,중,27.39,서울시,강서구,내발산동,8.3
341,80000,서울시 강서구 내발산동,에스엠파크뷰 101동,저,34.81,서울시,강서구,내발산동,10.5
342,80000,서울시 강서구 등촌동,가양역센트럴시티 1동,중,16.05,서울시,강서구,등촌동,4.9
343,80000,서울시 강서구 등촌동,가양역센트럴시티 1동,중,14.84,서울시,강서구,등촌동,4.5
344,80000,서울시 강서구 등촌동,가양역센트럴시티 1동,저,14.91,서울시,강서구,등촌동,4.5
345,80000,서울시 강서구 등촌동,가양역센트럴시티 1동,중,14.84,서울시,강서구,등촌동,4.5
346,80000,서울시 강서구 등촌동,가양역센트럴시티 1동,고,16.05,서울시,강서구,등촌동,4.9
347,80000,서울시 강서구 등촌동,가양역센트럴시티 1동,중,14.84,서울시,강서구,등촌동,4.5
348,80000,서울시 강서구 등촌동,가양역센트럴시티 1동,고,16.05,서울시,강서구,등촌동,4.9
349,60000,서울시 강서구 등촌동,가양역센트럴시티 1동,고,14.91,서울시,강서구,등촌동,4.5
350,160000,서울시 강서구 등촌동,강변샤르망 301동,중,63.16,서울시,강서구,등촌동,19.1
351,160000,서울시 강서구 등촌동,강변샤르망 301동,중,63.16,서울시,강서구,등촌동,19.1
352,120000,서울시 강서구 등촌동,강변샤르망 301동,중,63.16,서울시,강서구,등촌동,19.1
353,110000,서울시 강서구 등촌동,강변샤르망 302동,중,58.36,서울시,강서구,등촌동,17.7
354,180000,서울시 강서구 등촌동,강변샤르망 101동,중,63.16,서울시,강서구,등촌동,19.1
355,130000,서울시 강서구 등촌동,강변샤르망 102동,저,63.16,서울시,강서구,등촌동,19.1
356,120000,서울시 강서구 등촌동,강변샤르망 302동,저,63.16,서울시,강서구,등촌동,19.1
357,120000,서울시 강서구 등촌동,강변샤르망 102동,고,63.16,서울시,강서구,등촌동,19.1
358,120000,서울시 강서구 등촌동,강변샤르망 102동,고,63.16,서울시,강서구,등촌동,19.1
359,160000,서울시 강서구 등촌동,강변샤르망 102동,고,63.16,서울시,강서구,등촌동,19.1
360,120000,서울시 강서구 등촌동,강변샤르망 202동,저,63.16,서울시,강서구,등촌동,19.1
361,160000,서울시 강서구 등촌동,강변샤르망 102동,고,63.16,서울시,강서구,등촌동,19.1
362,120000,서울시 강서구 등촌동,강변샤르망 301동,고,63.16,서울시,강서구,등촌동,19.1
363,120000,서울시 강서구 등촌동,강변샤르망 301동,고,63.16,서울시,강서구,등촌동,19.1
364,160000,서울시 강서구 등촌동,강변샤르망 101동,중,63.16,서울시,강서구,등촌동,19.1
365,70000,서울시 강서구 등촌동,강서메트로칸 1동,고,17.34,서울시,강서구,등촌동,5.2
366,70000,서울시 강서구 등촌동,강서메트로칸 1동,고,17.34,서울시,강서구,등촌동,5.2
367,80000,서울시 강서구 등촌동,강서메트로칸 1동,중,18.75,서울시,강서구,등촌동,5.7
368,80000,서울시 강서구 등촌동,강서메트로칸 1동,중,18.75,서울시,강서구,등촌동,5.7
369,70000,서울시 강서구 등촌동,강서메트로칸 1동,고,18.24,서울시,강서구,등촌동,5.5
370,80000,서울시 강서구 등촌동,강서메트로칸 1동,중,18.75,서울시,강서구,등촌동,5.7
371,90000,서울시 강서구 등촌동,경동미르웰양천향교2차 202동,고,29.68,서울시,강서구,등촌동,9.0
372,100000,서울시 강서구 등촌동,경동미르웰양천향교2차 203동,중,29.68,서울시,강서구,등촌동,9.0
373,80000,서울시 강서구 등촌동,경동미르웰양천향교2차 202동,저,29.68,서울시,강서구,등촌동,9.0
374,100000,서울시 강서구 등촌동,경동미르웰양천향교2차 203동,중,29.68,서울시,강서구,등촌동,9.0
375,100000,서울시 강서구 등촌동,경동미르웰양천향교2차 203동,중,29.68,서울시,강서구,등촌동,9.0
376,100000,서울시 강서구 등촌동,경동미르웰양천향교2차 202동,고,29.68,서울시,강서구,등촌동,9.0
377,100000,서울시 강서구 등촌동,경동미르웰양천향교2차 201동,고,29.68,서울시,강서구,등촌동,9.0
378,100000,서울시 강서구 등촌동,경동미르웰양천향교2차 202동,고,29.68,서울시,강서구,등촌동,9.0
379,100000,서울시 강서구 등촌동,경동미르웰양천향교2차 202동,중,29.68,서울시,강서구,등촌동,9.0
380,100000,서울시 강서구 등촌동,경동미르웰양천향교2차 203동,중,29.68,서울시,강서구,등촌동,9.0
381,70000,서울시 강서구 등촌동,경동미르웰한올림 101동,저,16.19,서울시,강서구,등촌동,4.9
382,70000,서울시 강서구 등촌동,경동미르웰한올림 102동,중,17.99,서울시,강서구,등촌동,5.4
383,70000,서울시 강서구 등촌동,경동미르웰한올림 102동,고,17.99,서울시,강서구,등촌동,5.4
384,70000,서울시 강서구 등촌동,경동미르웰한올림 101동,저,16.19,서울시,강서구,등촌동,4.9
385,70000,서울시 강서구 등촌동,경동미르웰한올림 101동,중,16.19,서울시,강서구,등촌동,4.9
386,70000,서울시 강서구 등촌동,경동미르웰한올림 101동,저,16.19,서울시,강서구,등촌동,4.9
387,70000,서울시 강서구 등촌동,경동미르웰한올림 102동,중,17.99,서울시,강서구,등촌동,5.4
388,90000,서울시 강서구 등촌동,길훈엔트런스빌 1동,저,27.29,서울시,강서구,등촌동,8.3
389,90000,서울시 강서구 등촌동,길훈엔트런스빌 1동,저,27.29,서울시,강서구,등촌동,8.3
390,80000,서울시 강서구 등촌동,까사지오 1동,고,15.23,서울시,강서구,등촌동,4.6
391,80000,서울시 강서구 등촌동,까사지오 1동,중,23.35,서울시,강서구,등촌동,7.1
392,80000,서울시 강서구 등촌동,까사지오 1동,고,15.23,서울시,강서구,등촌동,4.6
393,70000,서울시 강서구 등촌동,까사지오 1동,고,15.23,서울시,강서구,등촌동,4.6
394,80000,서울시 강서구 등촌동,까사지오 1동,고,15.23,서울시,강서구,등촌동,4.6
395,80000,서울시 강서구 등촌동,까사지오 1동,고,15.23,서울시,강서구,등촌동,4.6
396,90000,서울시 강서구 등촌동,뉴스토리 1동,중,17.52,서울시,강서구,등촌동,5.3
397,90000,서울시 강서구 등촌동,뉴스토리 1동,중,17.52,서울시,강서구,등촌동,5.3
398,100000,서울시 강서구 등촌동,대룡드림타워I 1동,중,30.32,서울시,강서구,등촌동,9.2
399,70000,서울시 강서구 등촌동,대룡드림타워I 1동,중,30.32,서울시,강서구,등촌동,9.2
400,200000,서울시 강서구 등촌동,대룡드림타워I 1동,중,62.6,서울시,강서구,등촌동,18.9
401,220000,서울시 강서구 등촌동,대룡드림타워I 1동,중,62.6,서울시,강서구,등촌동,18.9
402,180000,서울시 강서구 등촌동,대룡드림타워I 1동,중,62.6,서울시,강서구,등촌동,18.9
