cost,address,opst,floor,space
130000,서울시 구로구 구로동,예성유토피아 102동,8,56.25
80000,서울시 구로구 구로동,우진체리쉬 1동,5,45.12
100000,서울시 구로구 구로동,우진체리쉬 1동,5,45.12
50000,서울시 구로구 구로동,월드 1동,중,18.27
50000,서울시 구로구 구로동,월드 1동,2,18.27
50000,서울시 구로구 구로동,월드 1동,저,18.27
50000,서울시 구로구 구로동,월드 1동,저,18.27
100000,서울시 구로구 구로동,월드 1동,3,21.06
50000,서울시 구로구 구로동,월드 1동,저,18.27
50000,서울시 구로구 구로동,월드 1동,중,18.27
50000,서울시 구로구 구로동,월드 1동,중,21.06
110000,서울시 구로구 구로동,조일뉴타워 1동,고,40.47
50000,서울시 구로구 구로동,종인아네스트 1동,중,19.47
50000,서울시 구로구 구로동,종인아네스트 1동,고,19.47
0,서울시 구로구 구로동,중앙 1동,4,16.92
0,서울시 구로구 구로동,중앙 1동,중,16.92
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,6,21.62
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,6,20.63
115000,서울시 구로구 구로동,케이디타워(민간임대) 1동,6,21.62
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,2,21.62
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,6,29.9
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,2,21.62
115000,서울시 구로구 구로동,케이디타워(민간임대) 1동,2,21.62
115000,서울시 구로구 구로동,케이디타워(민간임대) 1동,6,21.62
115000,서울시 구로구 구로동,케이디타워(민간임대) 1동,6,20.63
115000,서울시 구로구 구로동,케이디타워(민간임대) 1동,6,21.62
115000,서울시 구로구 구로동,케이디타워(민간임대) 1동,9,29.9
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,10,21.62
115000,서울시 구로구 구로동,케이디타워(민간임대) 1동,2,21.62
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,중,21.62
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,2,21.62
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,2,21.62
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,중,29.9
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,중,29.9
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,저,21.62
100000,서울시 구로구 구로동,케이디타워(민간임대) 1동,중,21.62
88000,서울시 구로구 구로동,코원 1동,16,12.55
85000,서울시 구로구 구로동,코원 1동,12,12.55
85000,서울시 구로구 구로동,코원 1동,고,12.55
70000,서울시 구로구 구로동,코원 1동,중,12.55
138000,서울시 구로구 구로동,코원 1동,9,12.55
90000,서울시 구로구 구로동,코원 1동,중,12.55
55000,서울시 구로구 구로동,퀸즈파크구일 1동,7,17.36
55000,서울시 구로구 구로동,퀸즈파크구일 1동,4,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,11,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,12,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,4,17.36
55000,서울시 구로구 구로동,퀸즈파크구일 1동,12,17.36
55000,서울시 구로구 구로동,퀸즈파크구일 1동,10,17.36
55000,서울시 구로구 구로동,퀸즈파크구일 1동,중,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,11,17.36
55000,서울시 구로구 구로동,퀸즈파크구일 1동,14,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,6,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,12,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,11,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,5,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,중,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,10,17.36
65000,서울시 구로구 구로동,퀸즈파크구일 1동,14,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,고,17.36
60000,서울시 구로구 구로동,퀸즈파크구일 1동,저,17.36
55000,서울시 구로구 구로동,퀸즈파크구일 1동,고,17.36
80000,서울시 구로구 구로동,태천대 1동,3,28.95
0,서울시 구로구 구로동,태천대 1동,저,28.95
80000,서울시 구로구 구로동,태천대 1동,3,28.95
90000,서울시 구로구 구로동,태형팰리스 101동,5,29.98
100000,서울시 구로구 구로동,태형팰리스 101동,6,29.98
100000,서울시 구로구 구로동,태형팰리스 101동,5,29.98
800000000,서울시 구로구 구로동,태형팰리스 102동,4,29.98
80000,서울시 구로구 구로동,태형팰리스 101동,5,29.98
80000,서울시 구로구 구로동,태형팰리스 101동,5,29.98
50000,서울시 구로구 구로동,티타운 1동,6,69.98
100000,서울시 구로구 구로동,티타운 1동,중,42.11
100000,서울시 구로구 구로동,티타운 1동,6,69.98
0,서울시 구로구 구로동,티타운 1동,11,42.57
0,서울시 구로구 구로동,티타운 1동,11,42.57
60000,서울시 구로구 구로동,티타운 1동,6,69.98
150000,서울시 구로구 구로동,티타운 1동,중,69.98
70000,서울시 구로구 구로동,티타운 1동,6,69.98
80000,서울시 구로구 구로동,티타운 1동,고,26.39
0,서울시 구로구 구로동,파인마루 1동,6,24.36
80000,서울시 구로구 구로동,파인마루 1동,중,20.3
90000,서울시 구로구 구로동,파인마루 1동,중,20.3
80000,서울시 구로구 구로동,파인마루 1동,중,16.59
70000,서울시 구로구 구로동,파인마루 1동,저,20.3
0,서울시 구로구 구로동,파인마루 1동,저,20.3
80000,서울시 구로구 구로동,파인마루 1동,중,20.3
90000,서울시 구로구 구로동,파인마루 1동,저,20.3
80000,서울시 구로구 구로동,파인마루 1동,저,24.36
110000,서울시 구로구 구로동,하나가드리움(186-17) 1동,10,25.92
80000,서울시 구로구 구로동,하나가드리움(186-17) 1동,저,25.92
120000,서울시 구로구 구로동,하나가드리움(186-17) 1동,7,25.92
0,서울시 구로구 구로동,하나가드리움(186-17) 1동,6,25.92
80000,서울시 구로구 구로동,하나가드리움(186-17) 1동,3,25.92
100000,서울시 구로구 구로동,하나세인스톤1차 1동,1,27.86
70000,서울시 구로구 구로동,하나세인스톤2차 본동,9,18.37
80000,서울시 구로구 구로동,하나세인스톤2차 본동,2,36.74
70000,서울시 구로구 구로동,하나세인스톤2차 본동,저,18.37
60000,서울시 구로구 구로동,하나세인스톤2차 본동,저,18.37
60000,서울시 구로구 구로동,하나세인스톤2차 본동,10,18.37
60000,서울시 구로구 구로동,하나세인스톤2차 본동,중,18.37
70000,서울시 구로구 구로동,하나세인스톤2차 본동,중,24.82
60000,서울시 구로구 구로동,하나세인스톤2차 본동,중,24.82
70000,서울시 구로구 구로동,하나세인스톤2차 본동,중,24.82
0,서울시 구로구 구로동,하나세인스톤3차 1동,4,25.67
100000,서울시 구로구 구로동,하나세인스톤3차 1동,4,25.67
75000,서울시 구로구 구로동,하나세인스톤3차 1동,4,25.67
80000,서울시 구로구 구로동,하나세인스톤3차 1동,2,25.67
70000,서울시 구로구 구로동,하나세인스톤3차 1동,저,25.67
73000,서울시 구로구 구로동,하나세인스톤3차 1동,11,25.67
60000,서울시 구로구 구로동,하나세인스톤3차 1동,8,25.67
80000,서울시 구로구 구로동,하나세인스톤3차 1동,4,25.67
80000,서울시 구로구 구로동,하이빌골드타워 B동,6,29.85
80000,서울시 구로구 구로동,하이빌골드타워 B동,6,29.61
50000,서울시 구로구 구로동,하이빌골드타워 A동,5,41.43
80000,서울시 구로구 구로동,한라빌리언스구로 1동,고,25.99
70000,서울시 구로구 구로동,한라빌리언스구로 1동,3,25.99
80000,서울시 구로구 구로동,한라빌리언스구로 1동,고,25.99
80000,서울시 구로구 구로동,한라빌리언스구로 1동,2,25.99
120000,서울시 구로구 구로동,한라빌리언스구로 1동,11,26.02
80000,서울시 구로구 구로동,한솔로이젠트 1동,중,29.4
150000,서울시 구로구 구로동,한솔로이젠트 1동,3,29.4
0,서울시 구로구 구로동,한솔로이젠트 1동,5,58.5
150000,서울시 구로구 구로동,한솔로이젠트 1동,5,58.5
90000,서울시 구로구 구로동,한솔로이젠트 1동,중,29.4
100000,서울시 구로구 구로동,한솔로이젠트 1동,9,35.7
80000,서울시 구로구 구로동,한솔로이젠트 1동,9,35.7
0,서울시 구로구 구로동,한솔로이젠트 1동,저,29.4
200000,서울시 구로구 구로동,한솔로이젠트 1동,5,58.5
100000,서울시 구로구 구로동,한영선샤인빌리지 101동,6,47.26
100000,서울시 구로구 구로동,한영선샤인빌리지 101동,6,50.24
102000,서울시 구로구 구로동,한영선샤인빌리지 101동,6,50.24
102000,서울시 구로구 구로동,한영선샤인빌리지 101동,6,47.26
0,서울시 구로구 구로동,한영선샤인빌리지 101동,6,50.24
0,서울시 구로구 구로동,한영선샤인빌리지 101동,6,47.26
150000,서울시 구로구 구로동,한영선샤인빌리지 101동,6,50.24
150000,서울시 구로구 구로동,한영선샤인빌리지 101동,6,47.26
75000,서울시 구로구 구로동,한영캐슬시티 2동,5,18.52
70000,서울시 구로구 구로동,한영캐슬시티 2동,9,17.03
75000,서울시 구로구 구로동,한영캐슬시티 2동,5,17.8
75000,서울시 구로구 구로동,한영캐슬시티 2동,6,18.52
65000,서울시 구로구 구로동,한영캐슬시티 2동,6,17.15
120000,서울시 구로구 구로동,한영캐슬시티 1동,중,41.77
120000,서울시 구로구 구로동,현대 1동,6,39.6
150000,서울시 구로구 구로동,현대파크빌 1동,4,53.69
90000,서울시 구로구 구로동,현대파크빌 1동,2,28.09
80000,서울시 구로구 신도림동,골든에비뉴 1동,2,17.77
100000,서울시 구로구 신도림동,골든에비뉴 1동,2,17.77
90000,서울시 구로구 신도림동,골든에비뉴 1동,2,17.77
120000,서울시 구로구 신도림동,골든에비뉴 1동,2,17.77
100000,서울시 구로구 신도림동,골든에비뉴 1동,2,17.77
100000,서울시 구로구 신도림동,골든에비뉴 1동,5,17.77
90000,서울시 구로구 신도림동,골든에비뉴 1동,2,17.77
80000,서울시 구로구 신도림동,골든에비뉴 1동,8,17.77
84000,서울시 구로구 신도림동,골든에비뉴 1동,중,17.77
80000,서울시 구로구 신도림동,골든에비뉴 1동,8,17.77
200000,서울시 구로구 신도림동,골든에비뉴 1동,중,17.77
120000,서울시 구로구 신도림동,골든에비뉴 1동,2,17.77
78000,서울시 구로구 신도림동,골든에비뉴 1동,고,17.77
78000,서울시 구로구 신도림동,골든에비뉴 1동,중,19.81
76000,서울시 구로구 신도림동,골든에비뉴 1동,중,17.77
0,서울시 구로구 신도림동,골든에비뉴 1동,2,17.77
80000,서울시 구로구 신도림동,금강리빙스텔 1동,5,35.49
100000,서울시 구로구 신도림동,금강리빙스텔 1동,4,35.49
250000,서울시 구로구 신도림동,신도림SK뷰 101동,23,85.92
200000,서울시 구로구 신도림동,신도림SK뷰 101동,17,86.17
200000,서울시 구로구 신도림동,신도림SK뷰 101동,고,85.92
250000,서울시 구로구 신도림동,신도림SK뷰 101동,17,86.17
250000,서울시 구로구 신도림동,신도림SK뷰 101동,23,85.92
200000,서울시 구로구 신도림동,신도림SK뷰 101동,중,85.92
150000,서울시 구로구 신도림동,신도림SK뷰 101동,15,86.17
200000,서울시 구로구 신도림동,신도림SK뷰 101동,17,86.17
130000,서울시 구로구 신도림동,신도림비바힐스 1동,16,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,고,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,중,24.84
80000,서울시 구로구 신도림동,신도림비바힐스 1동,저,24.84
150000,서울시 구로구 신도림동,신도림비바힐스 1동,12,24.84
130000,서울시 구로구 신도림동,신도림비바힐스 1동,10,24.84
130000,서울시 구로구 신도림동,신도림비바힐스 1동,10,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,7,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,12,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,12,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,7,24.84
150000,서울시 구로구 신도림동,신도림비바힐스 1동,고,24.84
150000,서울시 구로구 신도림동,신도림비바힐스 1동,고,24.84
150000,서울시 구로구 신도림동,신도림비바힐스 1동,중,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,고,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,고,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,고,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,7,24.84
80000,서울시 구로구 신도림동,신도림비바힐스 1동,5,24.84
100000,서울시 구로구 신도림동,신도림비바힐스 1동,15,24.84
230000,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,2,92.06
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,7,92.06
300000,서울시 구로구 신도림동,신도림삼성쉐르빌1 101동,3,92.06
200000,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,17,92.06
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,26,92.06
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,28,92.06
200000,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,2,92.06
200000,서울시 구로구 신도림동,신도림삼성쉐르빌1 101동,9,92.06
230000,서울시 구로구 신도림동,신도림삼성쉐르빌1 102동,중,90.78
270000,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,중,92.06
200000,서울시 구로구 신도림동,신도림삼성쉐르빌1 102동,중,90.78
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 101동,8,92.06
0,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,2,92.06
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 101동,5,92.06
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 101동,20,92.06
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 101동,5,92.06
230000,서울시 구로구 신도림동,신도림삼성쉐르빌1 101동,고,92.06
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,7,92.06
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 101동,8,92.06
250000,서울시 구로구 신도림동,신도림삼성쉐르빌1 103동,26,92.06
100000,서울시 구로구 신도림동,신도림월드메르디앙 1동,11,63.69
130000,서울시 구로구 신도림동,신도림월드메르디앙 1동,11,62.84
120000,서울시 구로구 신도림동,신도림월드메르디앙 1동,13,62.46
150000,서울시 구로구 신도림동,신도림월드메르디앙 1동,7,62.84
120000,서울시 구로구 신도림동,신도림월드메르디앙 1동,11,62.84
130000,서울시 구로구 신도림동,신도림월드메르디앙 1동,13,62.84
150000,서울시 구로구 신도림동,신도림월드메르디앙 1동,14,63.69
200000,서울시 구로구 신도림동,신도림월드메르디앙 1동,14,63.69
150000,서울시 구로구 신도림동,신도림월드메르디앙 1동,12,62.84
130000,서울시 구로구 신도림동,신도림월드메르디앙 1동,9,62.46
130000,서울시 구로구 신도림동,신도림월드메르디앙 1동,11,62.84
130000,서울시 구로구 신도림동,신도림월드메르디앙 1동,13,62.84
130000,서울시 구로구 신도림동,신도림월드메르디앙 1동,13,62.84
120000,서울시 구로구 신도림동,신도림월드메르디앙 1동,13,62.84
150000,서울시 구로구 신도림동,신도림월드메르디앙 1동,9,62.47
200000,서울시 구로구 신도림동,신도림월드메르디앙 1동,11,62.84
120000,서울시 구로구 신도림동,신도림월드메르디앙 1동,7,63.69
130000,서울시 구로구 신도림동,신도림월드메르디앙 1동,14,63.69
0,서울시 구로구 신도림동,신도림월드메르디앙 1동,8,62.46
180000,서울시 구로구 신도림동,신도림월드메르디앙 1동,4,63.69
130000,서울시 구로구 신도림동,신도림큐브스테이트 1동,11,33.5
130000,서울시 구로구 신도림동,신도림큐브스테이트 1동,11,33.5
80000,서울시 구로구 신도림동,신도림큐브스테이트 1동,중,33.5
130000,서울시 구로구 신도림동,신도림큐브스테이트 1동,저,33.5
100000,서울시 구로구 신도림동,신도림큐브스테이트 1동,5,33.5
120000,서울시 구로구 신도림동,신도림큐브스테이트 1동,11,32.22
120000,서울시 구로구 신도림동,신도림큐브스테이트 1동,10,33.5
130000,서울시 구로구 신도림동,신도림큐브스테이트 1동,9,32.22
0,서울시 구로구 신도림동,신도림팰러티움 102동,중,79.34
150000,서울시 구로구 신도림동,신도림팰러티움 102동,11,79.34
150000,서울시 구로구 신도림동,신도림팰러티움 102동,12,68.91
150000,서울시 구로구 신도림동,신도림팰러티움 102동,5,72.47
200000,서울시 구로구 신도림동,신도림푸르지오1차 103동,18,70.71
230000,서울시 구로구 신도림동,신도림푸르지오1차 102동,6,78.03
150000,서울시 구로구 신도림동,신도림푸르지오1차 103동,11,53.48
200000,서울시 구로구 신도림동,신도림푸르지오1차 103동,18,70.71
200000,서울시 구로구 신도림동,신도림푸르지오1차 102동,20,86.79
120000,서울시 구로구 신도림동,신도림푸르지오1차 103동,28,50.68
200000,서울시 구로구 신도림동,신도림푸르지오1차 103동,18,70.71
250000,서울시 구로구 신도림동,신도림푸르지오1차 102동,6,78.03
250000,서울시 구로구 신도림동,신도림푸르지오1차 102동,6,78.03
200000,서울시 구로구 신도림동,신도림푸르지오1차 102동,중,70.71
200000,서울시 구로구 신도림동,신도림푸르지오1차 103동,중,53.48
100000,서울시 구로구 신도림동,신도림푸르지오1차 102동,중,37.0
180000,서울시 구로구 신도림동,신도림푸르지오1차 102동,중,53.48
120000,서울시 구로구 신도림동,신도림푸르지오1차 102동,고,53.48
120000,서울시 구로구 신도림동,신도림푸르지오1차 102동,중,53.48
250000,서울시 구로구 신도림동,신도림푸르지오1차 102동,고,78.03
250000,서울시 구로구 신도림동,신도림푸르지오1차 102동,고,86.79
200000,서울시 구로구 신도림동,신도림푸르지오1차 103동,18,70.71
230000,서울시 구로구 신도림동,신도림푸르지오1차 102동,저,78.03
200000,서울시 구로구 신도림동,신도림푸르지오1차 103동,고,70.71
250000,서울시 구로구 신도림동,신도림푸르지오3차 1동,12,99.84
180000,서울시 구로구 신도림동,신도림푸르지오3차 1동,6,69.21
80000,서울시 구로구 신도림동,제이원 1동,4,29.34
90000,서울시 구로구 신도림동,제이원 1동,4,29.34
80000,서울시 구로구 신도림동,제이원 1동,3,29.34
80000,서울시 구로구 신도림동,제이원 1동,4,29.34
80000,서울시 구로구 신도림동,제이원 1동,3,29.34
150000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,20,29.99
100000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,17,29.9
100000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,14,18.15
120000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,5,29.99
120000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,16,29.99
130000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,6,29.99
120000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,13,29.99
100000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,4,18.15
90000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,11,18.15
100000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,17,29.99
150000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,18,29.99
150000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,15,18.15
0,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,17,18.15
150000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,16,29.9
200000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,20,29.99
130000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,4,29.99
70000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,18,18.15
100000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,20,29.99
120000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,20,29.99
100000,서울시 구로구 신도림동,힐스테이트신도림역센트럴 1동,4,29.99
100000,서울시 구로구 오류동,구로예미지어반코어 1동,4,55.86
0,서울시 구로구 오류동,구로예미지어반코어 1동,20,45.46
0,서울시 구로구 오류동,구로예미지어반코어 1동,12,45.46
120000,서울시 구로구 오류동,구로예미지어반코어 1동,17,40.68
0,서울시 구로구 오류동,구로예미지어반코어 1동,18,45.46
100000,서울시 구로구 오류동,구로예미지어반코어 1동,18,45.46
170000,서울시 구로구 오류동,구로예미지어반코어 1동,3,55.86
1700,서울시 구로구 오류동,구로예미지어반코어 1동,7,55.86
160000,서울시 구로구 오류동,구로예미지어반코어 1동,8,55.86
200000,서울시 구로구 오류동,구로예미지어반코어 1동,10,70.3
100000,서울시 구로구 오류동,구로예미지어반코어 1동,저,55.86
150000,서울시 구로구 오류동,구로예미지어반코어 1동,10,45.46
180000,서울시 구로구 오류동,구로예미지어반코어 1동,중,45.46
220000,서울시 구로구 오류동,구로예미지어반코어 1동,중,70.3
100000,서울시 구로구 오류동,구로예미지어반코어 1동,20,45.46
0,서울시 구로구 오류동,구로예미지어반코어 1동,3,45.46
0,서울시 구로구 오류동,구로예미지어반코어 1동,18,45.46
0,서울시 구로구 오류동,구로예미지어반코어 1동,중,45.46
200000,서울시 구로구 오류동,구로예미지어반코어 1동,10,70.3
200000,서울시 구로구 오류동,구로예미지어반코어 1동,18,70.3
80000,서울시 구로구 오류동,글로리로뎀큐 1동,고,16.41
80000,서울시 구로구 오류동,글로리로뎀큐 1동,고,17.57
80000,서울시 구로구 오류동,글로리로뎀큐 1동,고,16.41
80000,서울시 구로구 오류동,글로리로뎀큐 1동,9,16.41
80000,서울시 구로구 오류동,글로리로뎀큐 1동,10,16.41
80000,서울시 구로구 오류동,글로리로뎀큐 1동,10,15.18
0,서울시 구로구 오류동,글로리로뎀큐 1동,10,15.18
80000,서울시 구로구 오류동,글로리로뎀큐 1동,8,16.41
80000,서울시 구로구 오류동,글로리로뎀큐 1동,9,17.57
80000,서울시 구로구 오류동,글로리로뎀큐 1동,10,15.18
80000,서울시 구로구 오류동,글로리로뎀큐 1동,8,17.57
80000,서울시 구로구 오류동,글로리로뎀큐 1동,10,15.18
80000,서울시 구로구 오류동,글로리로뎀큐 1동,10,20.8
80000,서울시 구로구 오류동,글로리로뎀큐 1동,6,16.41
80000,서울시 구로구 오류동,글로리로뎀큐 1동,10,15.18
70000,서울시 구로구 오류동,글로리로뎀큐 1동,고,14.81
80000,서울시 구로구 오류동,글로리로뎀큐 1동,10,15.18
50000,서울시 구로구 오류동,글로리로뎀큐 1동,중,17.57
60000,서울시 구로구 오류동,글로리로뎀큐 1동,중,16.41
80000,서울시 구로구 오류동,글로리로뎀큐 1동,9,17.57
80000,서울시 구로구 오류동,다숲 1동,5,69.42
45000,서울시 구로구 오류동,다숲 1동,2,69.42
50000,서울시 구로구 오류동,다숲 1동,4,69.42
80000,서울시 구로구 오류동,다숲 1동,4,69.42
60000,서울시 구로구 오류동,동선 1동,7,30.03
50000,서울시 구로구 오류동,동선 1동,3,30.03
100000,서울시 구로구 오류동,동선 1동,5,26.95
87000,서울시 구로구 오류동,동선 1동,저,30.03
80000,서울시 구로구 오류동,동선 1동,7,30.03
120000,서울시 구로구 오류동,동선 1동,7,30.03
120000,서울시 구로구 오류동,동선 1동,고,30.03
80000,서울시 구로구 오류동,동선 1동,7,30.03
100000,서울시 구로구 오류동,동선 1동,7,30.03
0,서울시 구로구 오류동,동선 1동,고,30.03
90000,서울시 구로구 오류동,동선 1동,2,30.03
0,서울시 구로구 오류동,동선 1동,7,30.03
60000,서울시 구로구 오류동,락스테이 1동,중,29.97
60000,서울시 구로구 오류동,락스테이 1동,저,29.97
70000,서울시 구로구 오류동,락스테이 1동,중,29.97
70000,서울시 구로구 오류동,락스테이 1동,중,29.97
70000,서울시 구로구 오류동,락스테이 1동,12,29.97
40000,서울시 구로구 오류동,락스테이 1동,3,29.97
0,서울시 구로구 오류동,락스테이 1동,중,29.97
40000,서울시 구로구 오류동,락스테이 1동,3,29.97
70000,서울시 구로구 오류동,락스테이 1동,중,29.97
60000,서울시 구로구 오류동,락스테이 1동,저,29.97
40000,서울시 구로구 오류동,락스테이 1동,저,29.97
70000,서울시 구로구 오류동,락스테이 1동,12,29.97
0,서울시 구로구 오류동,락스테이 1동,12,29.97
80000,서울시 구로구 오류동,루체비스타 1동,6,40.73
100000,서울시 구로구 오류동,마크포레스트 1동,13,24.66
120000,서울시 구로구 오류동,마크포레스트 1동,5,27.6
80000,서울시 구로구 오류동,마크포레스트 1동,5,24.66
70000,서울시 구로구 오류동,마크포레스트 1동,4,24.66
80000,서울시 구로구 오류동,마크포레스트 1동,고,21.88
70000,서울시 구로구 오류동,마크포레스트 1동,5,28.58
80000,서울시 구로구 오류동,마크포레스트 1동,12,24.66
70000,서울시 구로구 오류동,마크포레스트 1동,9,22.62
70000,서울시 구로구 오류동,몽삐에뜨8차 1동,7,27.91
70000,서울시 구로구 오류동,몽삐에뜨8차 1동,6,27.91
0,서울시 구로구 오류동,몽삐에뜨8차 1동,중,25.38
0,서울시 구로구 오류동,몽삐에뜨8차 1동,8,27.22
80000,서울시 구로구 오류동,몽삐에뜨8차 1동,8,25.32
80000,서울시 구로구 오류동,몽삐에뜨8차 1동,8,27.91
0,서울시 구로구 오류동,몽삐에뜨8차 1동,고,25.32
0,서울시 구로구 오류동,몽삐에뜨8차 1동,저,27.67
0,서울시 구로구 오류동,몽삐에뜨8차 1동,중,27.91
0,서울시 구로구 오류동,몽삐에뜨8차 1동,고,27.91
0,서울시 구로구 오류동,몽삐에뜨8차 1동,저,28.24
0,서울시 구로구 오류동,몽삐에뜨8차 1동,중,25.32
0,서울시 구로구 오류동,몽삐에뜨8차 1동,중,25.38
80000,서울시 구로구 오류동,몽삐에뜨8차 1동,3,25.32
80000,서울시 구로구 오류동,몽삐에뜨8차 1동,7,25.38
80000,서울시 구로구 오류동,몽삐에뜨8차 1동,10,27.22
80000,서울시 구로구 오류동,몽삐에뜨8차 1동,7,25.38
80000,서울시 구로구 오류동,몽삐에뜨8차 1동,6,27.91
0,서울시 구로구 오류동,몽삐에뜨8차 1동,고,28.24
0,서울시 구로구 오류동,몽삐에뜨8차 1동,고,25.38
180000,서울시 구로구 오류동,삼백리치빌 1동,4,68.52
100000,서울시 구로구 오류동,삼백리치빌 1동,4,68.52
150000,서울시 구로구 오류동,삼백리치빌 1동,4,68.52
0,서울시 구로구 오류동,삼백리치빌 1동,고,68.52
180000,서울시 구로구 오류동,삼백리치빌 1동,중,77.78
70000,서울시 구로구 오류동,삼백리치빌 1동,중,37.04
180000,서울시 구로구 오류동,삼백리치빌 1동,고,68.52
140000,서울시 구로구 오류동,삼백리치빌 1동,9,68.52
80000,서울시 구로구 오류동,서연팰리스 1동,2,29.89
80000,서울시 구로구 오류동,서연팰리스 1동,3,29.89
90000,서울시 구로구 오류동,서연팰리스 1동,10,23.99
90000,서울시 구로구 오류동,서연팰리스 1동,5,29.89
80000,서울시 구로구 오류동,서연팰리스 1동,3,29.89
80000,서울시 구로구 오류동,서연팰리스 1동,6,29.89
80000,서울시 구로구 오류동,서연팰리스 1동,고,29.89
80000,서울시 구로구 오류동,아델리아 1동,7,22.01
80000,서울시 구로구 오류동,아델리아 1동,7,22.01
60000,서울시 구로구 오류동,아델리아 1동,중,22.01
60000,서울시 구로구 오류동,아델리아 1동,중,22.01
70000,서울시 구로구 오류동,아델리아 1동,12,22.01
90000,서울시 구로구 오류동,아델리아 1동,9,22.01
80000,서울시 구로구 오류동,아델리아 1동,6,21.0
65000,서울시 구로구 오류동,아델리아 1동,6,21.0
65000,서울시 구로구 오류동,아델리아 1동,고,22.01
65000,서울시 구로구 오류동,아델리아 1동,중,22.01
80000,서울시 구로구 오류동,아델리아 1동,14,22.01
65000,서울시 구로구 오류동,아델리아 1동,중,21.0
65000,서울시 구로구 오류동,아델리아 1동,고,22.01
65000,서울시 구로구 오류동,아델리아 1동,저,22.01
80000,서울시 구로구 오류동,아델리아 1동,10,21.0
